"entrezgene_id","gene","Estimate","Std. Error","z value","Pr(>|z|)","FDR"
"103813190","LOC103813190",17.021823380133792,7.068461211722018,2.4081370570309657,0.016034160290769758,0.04688863724502443
"103813201","LOC103813201",6.122226126259843,2.552546439569126,2.39847786169692,0.016463371645651242,0.047951596257723134
"103813236","LOC103813236",-9.6169948881041,3.24126316684474,-2.9670515453596815,0.0030067054754703633,0.023293306884048678
"103813248","LOC103813248",0.8729381892039394,0.36436344576205404,2.395789696681066,0.01658460278771345,0.048257607934401224
"103813249","LOC103813249",-3.276644181098571,1.2367119319392774,-2.6494805269328108,0.00806156178686431,0.027381362491114745
"103813265","LOC103813265",-2.0519026424472435,0.7480954392035155,-2.742835385591803,0.006091121215876735,0.023651402571499364
"103813266","LOC103813266",-2.098809845728446,0.7874855723914904,-2.66520418825533,0.0076941589728486285,0.02655908491531874
"103813293","LOC103813293",-2.9468258335074657,1.149118293571261,-2.5644233931297364,0.0103347390480142,0.03267194510904085
"103813294","LOC103813294",-2.286181632186546,0.8886420758493166,-2.572668675407402,0.01009177666994161,0.03210788712992856
"103813295","LOC103813295",-6.742112245411578,1.9123717825462276,-3.525523806063898,4.226461882976702e-4,0.023293306884048678
"103813301","LOC103813301",-4.952306092989273,1.9131059927171288,-2.5886208667171946,0.009636112338242112,0.030979351073518215
"103813327","LOC103813327",1.1638273776342771,0.40338838862080517,2.8851286017761484,0.0039125380134769775,0.023293306884048678
"103813359","LOC103813359",1.027458923225308,0.388886183868841,2.6420556086709355,0.00824045249506226,0.02775330979822282
"103813369","LOC103813369",-3.252135474361458,1.2068787051476935,-2.694666382371436,0.007045913905753679,0.025314097514117114
"103813387","LOC103813387",3.9016107339832105,1.6238457262565347,2.4026979108277895,0.016274625469138333,0.04747344106731415
"103813410","LOC103813410",-5.420133775321786,2.174807980337899,-2.4922355556556597,0.0126941818844131,0.03851065028114384
"103813425","LOC103813425",1.8826177598302727,0.6659612813409898,2.8269177391805798,0.004699839930862864,0.023293306884048678
"103813430","LOC103813430",1.1269253541582849,0.4657741933820107,2.4194671370168046,0.015543265124446102,0.04565234520941616
"103813452","LOC103813452",-2.620475272875762,0.8924942212030726,-2.93612575927202,0.0033233955973543112,0.023293306884048678
"103813472","LOC103813472",-3.405661294908727,0.9850797578795373,-3.457244215676185,5.457300414318329e-4,0.023293306884048678
"103813498","LOC103813498",-6.132312641905116,1.959932694954499,-3.128838381895293,0.001754988087240133,0.023293306884048678
"103813515","LOC103813515",-4.353242944661123,1.1363814715095875,-3.830793667269324,1.2773058468237782e-4,0.023293306884048678
"103813530","LOC103813530",-1.5842397377264734,0.6422887889169678,-2.4665536205261036,0.013642030163635934,0.04084493947834089
"103813537","LOC103813537",4.939924778649628,1.7974844845216245,2.748243348517314,0.0059915521862598355,0.023536146698004193
"103813557","LOC103813557",2.060245413800174,0.7908678634355166,2.605043786771791,0.009186251931522548,0.029916821654395093
"103813559","LOC103813559",-6.52984299188772,1.9995557614665103,-3.2656468590296353,0.0010921435690374865,0.023293306884048678
